beneficiary_id,age,last_transaction_days,monthly_amount,transaction_frequency,aadhaar_verified,bank_account_reuse_count,death_record_match,location_mismatch,fraud_label
B03628,46,2,4118,3,0,1,0,0,0
B03629,41,5,4093,4,1,1,0,0,0
B03630,62,24,2448,2,1,1,0,0,0
B03631,66,15,1400,4,1,1,0,0,0
B03632,77,383,1041,1,1,1,0,0,1
B03633,42,15,1664,1,1,1,0,0,0
B03634,59,19,3721,3,1,1,0,0,0
B03635,57,26,3582,2,0,1,0,0,1
B03636,85,4,3918,4,1,1,0,0,0
B03637,38,28,2864,4,1,1,0,0,0
B03638,78,11,3841,2,1,1,0,0,0
B03639,91,26,1344,4,1,1,0,0,0
B03640,99,19,3631,4,1,1,1,0,1
B03641,63,255,3520,4,1,1,0,0,1
B03642,77,9,1089,2,1,1,0,0,0
B03643,93,10,4960,3,0,1,0,0,0
B03644,72,10,3281,2,1,1,0,0,0
B03645,42,14,1718,4,1,1,0,0,0
B03646,60,28,1636,3,1,1,0,0,0
B03647,79,23,4675,1,1,1,0,0,0
B03648,44,27,1853,3,1,1,0,0,0
B03649,28,12,3899,4,1,1,0,0,0
B03650,46,20,3192,4,1,1,0,0,0
B03651,42,16,1626,3,1,1,0,0,0
B03652,40,23,4914,2,1,1,0,0,0
B03653,71,13,2042,1,1,1,0,0,0
B03654,56,27,1676,3,1,1,0,0,0
B03655,83,21,4425,4,1,1,1,0,1
B03656,99,23,3021,1,1,3,0,0,1
B03657,53,19,2873,3,1,1,0,0,0
B03658,36,8,2325,1,1,1,0,0,0
B03659,43,13,2029,2,1,1,0,0,0
B03660,88,20,1778,4,1,1,0,0,0
B03661,43,23,3277,3,1,1,0,0,0
B03662,77,29,2686,4,1,1,0,0,0
B03663,45,12,3209,4,1,3,0,0,1
B03664,46,12,3797,3,1,1,0,0,0
B03665,78,8,3325,4,0,1,0,0,0
B03666,94,20,1459,4,1,1,0,0,0
B03667,76,8,2646,4,1,1,0,0,0
B03668,95,10,4560,4,1,1,0,0,0
B03669,72,6,1483,4,1,1,0,0,0
B03670,73,21,2526,3,1,1,0,0,0
B03671,91,8,4817,4,1,1,0,0,0
B03672,75,25,4249,4,0,1,0,0,0
B03673,42,26,1248,4,1,1,0,0,0
B03674,58,13,2571,3,1,1,0,0,0
B03675,77,1,3595,4,1,1,0,0,0
B03676,97,24,4343,1,1,5,0,0,1
B03677,69,19,2972,1,1,1,0,0,0
B03678,67,29,1577,2,1,1,0,0,0
B03679,96,26,4120,4,1,1,1,0,1
B03680,83,14,4393,1,1,1,0,0,0
B03681,50,5,4401,4,1,1,0,0,0
B03682,55,28,3883,9,1,1,0,0,1
B03683,55,2,2909,4,0,1,0,0,0
B03684,66,29,2756,4,1,1,0,0,0
B03685,68,2,2547,1,1,1,0,0,0
B03686,77,13,3454,2,1,1,0,0,0
B03687,52,10,3543,4,1,1,0,0,0
B03688,98,28,3346,3,1,1,0,0,0
B03689,66,27,3510,2,1,1,0,0,0
B03690,63,29,1817,2,1,1,0,0,0
B03691,61,11,1020,2,0,1,0,0,0
B03692,24,21,2994,4,1,1,0,0,0
B03693,84,11,2177,5,0,1,1,0,1
B03694,21,7,1348,1,1,1,0,0,0
B03695,49,15,3280,3,0,1,0,0,0
B03696,78,29,1363,3,1,1,0,0,0
B03697,59,16,4587,6,1,1,0,0,1
B03698,88,22,4491,2,1,1,0,0,0
B03699,93,18,1860,3,1,1,0,0,0
B03700,69,13,1536,1,1,1,0,0,0
B03701,61,18,3642,4,0,1,0,0,1
B03702,64,16,1014,2,1,1,0,0,0
B03703,55,2,1985,1,1,1,0,0,0
B03704,38,6,4317,4,1,1,0,0,0
B03705,77,17,3866,2,1,1,0,0,0
B03706,57,10,2691,3,1,1,0,0,0
B03707,52,4,1016,4,1,1,0,0,0
B03708,92,19,2444,1,1,1,0,0,0
B03709,51,397,3568,2,1,1,0,0,1
B03710,48,289,1087,2,1,1,0,0,1
B03711,73,25,1700,1,1,1,0,0,0
B03712,73,18,3876,3,1,1,0,0,0
B03713,75,8,4097,2,1,1,0,0,0
B03714,80,385,1661,4,1,1,0,0,1
B03715,69,4,1202,3,0,1,0,0,0
B03716,44,25,4654,4,1,1,0,0,0
B03717,70,27,1868,4,1,1,0,0,0
B03718,63,25,4811,4,1,1,0,0,0
B03719,90,14,3043,1,1,1,0,0,0
B03720,82,7,4638,4,1,1,0,0,0
B03721,93,16,2276,1,1,1,0,0,0
B03722,22,29,3173,1,1,1,0,0,0
B03723,87,7,3823,2,1,1,0,0,0
B03724,32,19,3243,7,1,1,0,0,1
B03725,61,10,3844,3,1,1,0,0,0
B03726,63,22,4258,4,1,1,0,0,0
B03727,72,18,1542,3,1,1,0,0,0
B03728,67,9,4342,3,1,1,0,0,0
B03729,69,13,1072,1,1,1,0,0,0
B03730,40,18,1356,4,1,1,0,0,0
B03731,99,9,1995,7,1,1,0,0,1
B03732,62,5,2153,2,1,1,0,0,0
B03733,62,16,4830,1,0,1,0,0,0
B03734,87,28,1432,1,1,1,0,0,0
B03735,87,23,1073,3,1,1,0,0,0
B03736,78,3,2066,4,1,1,0,0,0
B03737,23,16,4460,1,1,1,0,0,0
B03738,77,22,1738,1,1,1,0,0,0
B03739,75,15,4525,3,1,1,0,0,0
B03740,55,18,1291,1,1,1,0,0,0
B03741,63,14,3573,2,0,1,0,0,1
B03742,79,21,4003,4,1,1,0,0,0
B03743,23,27,3176,2,1,1,0,0,0
B03744,95,9,1628,3,1,5,0,0,1
B03745,78,15,3468,2,1,1,0,0,0
B03746,41,18,1328,2,1,1,0,0,0
B03747,77,4,3045,1,1,3,0,0,1
B03748,99,15,2472,4,1,1,0,0,0
B03749,99,25,3487,3,1,1,0,0,0
B03750,51,9,2747,4,0,1,0,0,1
B03751,96,9,2106,2,1,1,0,0,0
B03752,63,2,1724,4,1,1,0,0,0
B03753,58,16,3719,1,1,1,0,0,0
B03754,60,225,2395,3,1,1,0,0,1
B03755,43,1,3118,1,1,1,0,0,0
B03756,52,7,3575,2,1,1,0,0,0
B03757,68,25,3425,2,1,1,0,0,0
B03758,90,5,4026,3,1,1,1,0,1
B03759,70,5,4347,2,1,1,0,0,0
B03760,43,20,3118,3,1,1,0,0,0
B03761,27,5,2884,1,1,1,0,0,0
B03762,75,11,1941,4,0,1,0,0,1
B03763,94,22,4190,1,1,1,0,0,0
B03764,57,24,3909,2,1,1,0,0,0
B03765,88,26,4699,4,1,1,0,0,0
B03766,80,29,1960,1,1,1,0,0,0
B03767,99,15,2955,2,1,1,0,0,0
B03768,49,24,4206,3,1,1,0,0,0
B03769,88,13,4426,4,1,1,0,0,0
B03770,47,10,2202,1,1,1,0,0,0
B03771,28,29,1878,1,0,1,0,0,0
B03772,61,10,1676,1,1,3,0,0,1
B03773,69,11,1912,4,1,1,0,0,0
B03774,49,4,2750,4,1,1,0,0,0
B03775,38,8,1356,1,1,1,0,0,0
B03776,97,2,2623,1,1,1,0,0,0
B03777,62,6,1528,1,1,1,0,0,0
B03778,75,21,1101,1,1,1,0,0,0
B03779,65,11,4220,3,1,1,0,0,0
B03780,63,3,4268,3,1,1,0,0,0
B03781,64,17,2606,2,1,1,0,0,0
B03782,60,19,4054,4,1,1,0,0,0
B03783,46,25,2766,3,0,1,0,0,0
B03784,55,23,3598,3,1,1,0,0,0
B03785,85,13,2235,3,1,1,0,0,0
B03786,72,10,2475,4,1,1,0,0,0
B03787,76,25,2319,3,0,1,0,0,1
B03788,23,21,3021,2,1,1,0,0,0
B03789,28,10,4781,3,1,1,0,0,0
B03790,89,29,3442,3,1,1,0,0,0
B03791,72,24,2329,2,1,1,0,0,0
B03792,91,28,1834,3,1,1,0,0,0
B03793,73,26,3887,2,1,1,0,0,0
B03794,68,27,3671,2,1,1,0,0,0
B03795,44,4,1654,1,1,1,0,0,0
B03796,66,17,4253,3,1,1,0,0,0
B03797,69,2,2306,1,1,1,0,0,0
B03798,64,3,4390,2,1,1,0,0,0
B03799,74,12,1202,2,1,5,0,0,1
B03800,57,17,3510,3,1,1,0,0,0
B03801,67,27,3347,3,1,1,0,0,0
B03802,75,21,4398,4,1,1,0,0,0
B03803,61,24,1247,1,1,1,0,0,0
B03804,74,15,1382,1,1,1,0,0,0
B03805,43,2,1881,1,1,1,0,0,0
B03806,41,29,2727,4,1,1,0,0,0
B03807,27,20,4132,4,1,1,0,0,0
B03808,38,16,4071,2,1,1,0,0,0
B03809,92,15,2754,4,1,1,0,0,0
B03810,62,15,2094,2,1,1,0,0,0
B03811,37,1,2548,3,1,1,0,0,0
B03812,48,1,4634,3,1,1,0,0,0
B03813,33,29,1215,4,1,1,0,0,0
B03814,48,27,2774,3,1,1,0,0,0
B03815,69,21,1887,4,1,1,0,0,0
B03816,73,25,2892,1,1,1,0,0,0
B03817,26,2,3475,2,1,1,0,0,0
B03818,33,2,2347,3,1,1,0,0,0
B03819,26,26,1370,1,1,1,0,0,0
B03820,90,4,4561,4,0,1,1,0,1
B03821,22,9,3488,2,1,1,0,0,0
B03822,50,26,1481,1,1,1,0,0,0
B03823,50,4,3706,1,1,1,0,0,0
B03824,58,21,2484,1,0,1,0,0,0
B03825,90,2,4402,1,0,1,0,0,1
B03826,68,16,3423,4,0,1,0,0,0
B03827,96,9,4724,3,1,1,0,0,0
B03828,58,3,2976,4,1,1,0,0,0
B03829,76,13,2823,3,0,1,0,0,1
B03830,24,14,4747,1,1,1,0,0,0
B03831,62,10,1532,4,1,1,0,0,0
B03832,68,3,2117,4,1,1,0,0,0
B03833,99,24,3844,3,1,1,0,0,0
B03834,72,8,3236,3,1,1,0,0,0
B03835,65,14,4620,1,1,1,0,0,0
B03836,55,5,1871,3,1,1,0,0,0
B03837,60,14,3211,2,1,1,0,0,0
B03838,69,6,4011,4,1,1,0,0,0
B03839,55,26,4332,1,0,1,0,0,0
B03840,61,23,2185,4,1,1,0,0,0
B03841,77,25,3565,5,0,1,1,0,1
B03842,98,5,3377,3,1,1,0,0,0
B03843,43,336,3809,3,1,1,0,0,1
B03844,52,13,4905,3,0,1,0,0,1
B03845,36,9,2602,3,1,3,0,0,1
B03846,46,8,1221,1,1,1,0,0,0
B03847,60,12,2266,2,0,1,0,0,1
B03848,96,6,1192,2,1,1,0,0,0
B03849,43,29,4528,1,1,1,0,0,0
B03850,56,26,2492,3,1,1,0,0,0
B03851,53,23,1140,1,1,1,0,0,0
B03852,81,19,2533,4,1,1,0,0,0
B03853,63,28,4773,4,1,1,0,0,0
B03854,64,5,1157,1,1,1,0,0,0
B03855,57,25,3382,2,1,1,0,0,0
B03856,77,20,4470,3,0,1,1,0,1
B03857,20,23,1166,1,1,1,0,0,0
B03858,89,21,1899,1,1,1,0,0,0
B03859,68,24,1359,3,1,1,0,0,0
B03860,69,20,4671,1,1,1,0,0,0
B03861,34,22,1176,3,1,1,0,0,0
B03862,28,12,4162,4,1,1,0,0,0
B03863,52,8,4680,4,1,1,0,0,0
B03864,50,24,4704,3,1,1,0,0,0
B03865,20,9,3046,4,1,1,0,0,0
B03866,70,20,3985,3,1,1,0,0,0
B03867,51,21,4527,1,0,1,0,0,0
B03868,47,22,2233,3,0,1,0,0,0
B03869,98,10,4920,3,1,1,0,0,0
B03870,44,2,3580,1,1,1,0,0,0
B03871,90,3,4355,2,1,1,0,0,0
B03872,92,16,1296,3,1,1,0,0,0
B03873,76,16,2560,4,1,1,0,0,0
B03874,79,7,1739,1,0,1,0,0,0
B03875,49,9,2075,1,1,1,0,0,0
B03876,48,7,4495,3,1,1,0,0,0
B03877,57,14,3910,2,1,1,0,0,0
B03878,99,29,2294,4,1,1,1,0,1
B03879,41,11,2639,4,0,1,0,0,0
B03880,67,19,2797,4,1,4,0,0,1
B03881,75,3,1771,2,1,1,0,0,0
B03882,83,23,1058,2,1,1,0,0,0
B03883,23,28,4289,2,1,1,0,0,0
B03884,52,25,1276,3,0,1,0,0,0
B03885,62,268,3518,4,1,1,0,0,1
B03886,68,5,3739,4,1,1,0,0,0
B03887,74,10,2129,2,1,1,0,0,0
B03888,78,12,1685,1,1,1,0,0,0
B03889,73,6,1767,4,1,1,0,0,0
B03890,44,21,1636,6,1,1,0,0,1
B03891,61,20,1021,2,1,1,0,0,0
B03892,74,8,4293,4,0,1,0,0,0
B03893,63,24,2114,2,1,1,0,0,0
B03894,20,12,2584,4,1,1,0,0,0
B03895,42,15,1699,2,1,1,0,0,0
B03896,40,13,4107,1,1,1,0,0,0
B03897,67,28,4821,2,1,1,0,0,0
B03898,60,20,4110,1,1,1,0,0,0
B03899,48,12,2221,4,1,1,0,0,0
B03900,43,18,1663,3,1,1,0,0,0
B03901,30,4,2577,1,1,1,0,0,0
B03902,87,8,3395,1,1,1,0,0,0
B03903,53,29,4496,1,1,1,0,0,0
B03904,68,23,3963,3,1,1,0,0,0
B03905,66,9,3468,1,1,1,0,0,0
B03906,73,3,1530,1,1,1,0,0,0
B03907,63,7,1126,1,1,1,0,0,0
B03908,47,21,3893,3,1,1,0,0,0
B03909,59,2,4560,6,1,1,0,0,1
B03910,28,25,2650,1,1,1,0,0,0
B03911,53,17,1142,1,1,1,0,0,0
B03912,96,5,4256,1,1,1,0,0,0
B03913,60,4,3195,4,1,1,0,0,0
B03914,82,22,1628,4,0,1,0,0,0
B03915,97,1,1763,4,0,1,0,0,0
B03916,83,17,2381,3,1,1,0,0,0
B03917,63,10,3838,3,1,1,0,0,0
B03918,58,16,1541,1,1,1,0,0,0
B03919,21,21,2157,4,1,1,0,0,0
B03920,61,25,1128,8,1,1,0,0,1
B03921,54,20,4787,4,1,1,0,0,0
B03922,79,2,2610,4,1,1,0,0,0
B03923,89,19,2260,3,1,1,0,0,0
B03924,63,6,2939,1,1,1,0,0,0
B03925,98,28,2030,3,1,1,0,0,0
B03926,48,21,1975,2,1,1,0,0,0
B03927,44,13,4036,3,1,1,0,0,0
B03928,83,16,1605,1,1,1,0,0,0
B03929,73,27,4883,3,1,1,0,0,0
B03930,50,18,4351,4,1,1,0,0,0
B03931,73,5,3737,2,1,1,0,0,0
B03932,49,20,1407,1,0,1,0,0,1
B03933,63,191,4344,1,1,1,0,0,1
B03934,31,17,1810,3,1,1,0,0,0
B03935,98,21,1924,5,1,1,1,0,1
B03936,78,28,1203,3,1,1,1,0,1
B03937,66,11,2226,2,1,1,0,0,0
B03938,43,21,4472,1,1,1,0,0,0
B03939,76,28,3314,1,1,1,0,0,0
B03940,91,13,3086,5,1,1,1,0,1
B03941,61,3,1205,3,1,1,0,0,0
B03942,58,15,2596,3,1,1,0,0,0
B03943,78,28,1028,2,1,1,0,0,0
B03944,56,16,2389,1,0,1,0,0,0
B03945,67,24,4720,4,0,1,0,0,0
B03946,65,10,1399,1,1,1,0,0,0
B03947,76,18,1205,2,1,1,0,0,0
B03948,66,22,4500,3,1,1,0,0,0
B03949,80,13,4002,3,1,1,0,0,0
B03950,73,11,1456,6,1,1,0,0,1
B03951,50,13,4264,3,1,1,0,0,0
B03952,89,7,2951,3,1,1,0,0,0
B03953,69,15,2652,4,1,1,0,0,0
B03954,24,27,3744,4,1,1,0,0,0
B03955,63,5,2499,4,1,1,0,0,0
B03956,64,15,3515,4,1,1,0,0,0
B03957,69,11,1768,3,1,1,0,0,0
B03958,65,7,2518,3,1,1,0,0,0
B03959,79,12,2248,1,0,1,0,0,0
B03960,76,6,2949,1,1,1,0,0,0
B03961,92,2,1943,4,1,1,0,0,0
B03962,91,8,3571,2,1,1,0,0,0
B03963,63,28,4432,3,1,1,0,0,0
B03964,49,1,1979,2,1,1,0,0,0
B03965,74,28,1550,4,1,1,0,0,0
B03966,66,27,1444,4,1,1,0,0,0
B03967,46,11,1769,1,1,1,0,0,0
B03968,73,10,4918,3,1,1,0,0,0
B03969,69,12,3832,2,1,1,0,0,0
B03970,60,21,2886,1,1,1,0,0,0
B03971,48,4,4653,3,1,1,0,0,0
B03972,79,330,2347,4,1,1,0,0,1
B03973,50,24,1834,4,1,1,0,0,0
B03974,51,12,1007,4,1,1,0,0,0
B03975,96,22,4329,2,1,1,0,0,0
B03976,73,1,1709,1,1,1,0,0,0
B03977,23,15,3396,4,1,1,0,0,0
B03978,73,19,2608,2,1,1,0,0,0
B03979,81,23,1505,3,0,1,0,0,0
B03980,77,7,3202,3,1,1,0,0,0
B03981,45,18,3692,2,1,1,0,0,0
B03982,60,24,3707,1,1,1,0,0,0
B03983,66,23,1937,6,1,1,0,0,1
B03984,69,13,1026,3,1,1,0,0,0
B03985,62,29,2671,2,0,1,0,0,0
B03986,69,10,3827,2,1,1,0,0,0
B03987,59,15,4900,2,1,1,0,0,0
B03988,68,16,2431,3,1,3,0,0,1
B03989,52,10,1714,3,1,1,0,0,0
B03990,55,25,3347,1,0,1,0,0,1
B03991,25,9,1537,2,0,1,0,0,0
B03992,44,5,4343,4,1,1,0,0,0
B03993,80,16,2840,1,1,1,0,0,0
B03994,79,28,1528,4,1,1,0,0,0
B03995,71,13,3405,4,1,1,0,0,0
B03996,73,5,4878,2,1,1,0,0,0
B03997,96,1,4064,4,1,1,0,0,0
B03998,56,9,2081,9,1,1,0,0,1
B03999,70,17,3316,4,0,1,0,0,1
B04000,79,5,3871,5,1,1,1,0,1
B04001,85,26,1780,3,1,1,0,0,0
B04002,76,24,4379,3,1,1,0,0,0
B04003,92,13,3667,2,1,1,0,0,0
B04004,91,14,4671,1,1,1,0,0,0
B04005,42,20,3557,2,1,1,0,0,0
B04006,59,19,3975,4,1,5,0,0,1
B04007,42,18,2014,4,1,1,0,0,0
B04008,45,6,1578,3,0,1,0,0,0
B04009,40,17,4151,4,1,1,0,0,0
B04010,40,20,3150,3,1,1,0,0,0
B04011,70,1,1721,3,1,1,0,0,0
B04012,65,345,2060,1,1,1,0,0,1
B04013,74,10,4316,1,1,1,0,0,0
B04014,99,27,3795,1,1,1,0,0,0
B04015,53,27,2877,2,1,1,0,0,0
B04016,30,26,4266,2,0,1,0,0,1
B04017,36,17,3424,1,1,3,0,0,1
B04018,93,9,3377,1,1,1,0,0,0
B04019,75,11,2303,3,0,1,0,0,0
B04020,68,21,2065,4,1,1,0,0,0
B04021,83,13,1637,9,1,1,0,0,1
B04022,30,27,2277,3,1,1,0,0,0
B04023,40,1,2538,4,1,1,0,0,0
B04024,55,14,3411,3,1,1,0,0,0
B04025,29,6,1354,1,1,1,0,0,0
B04026,62,14,1388,1,1,1,0,0,0
B04027,61,7,1376,3,1,1,0,0,0
B04028,91,22,1017,3,1,1,0,0,0
B04029,58,27,4468,4,1,1,0,0,0
B04030,93,9,4869,1,1,1,0,0,0
B04031,82,10,2705,9,1,1,0,0,1
B04032,68,18,1624,4,1,1,0,0,0
B04033,60,3,4944,4,1,1,0,0,0
B04034,75,3,3977,3,1,1,0,0,0
B04035,42,23,1302,2,1,1,0,0,0
B04036,88,17,1551,4,1,1,0,0,0
B04037,45,18,4204,4,1,1,0,0,0
B04038,54,21,3942,1,1,1,0,0,0
B04039,76,4,1050,1,1,1,0,0,0
B04040,68,14,2308,1,1,1,0,0,0
B04041,21,26,3874,1,1,1,0,0,0
B04042,62,23,3547,2,1,1,0,0,0
B04043,66,9,4588,4,1,1,0,0,0
B04044,57,1,3566,3,1,1,0,0,0
B04045,58,23,4736,1,1,1,0,0,0
B04046,49,17,1185,1,1,1,0,0,0
B04047,94,7,1219,3,0,1,0,0,1
B04048,60,14,3322,1,1,1,0,0,0
B04049,59,27,4839,2,1,1,0,0,0
B04050,72,24,4819,3,1,1,0,0,0
B04051,74,7,4983,2,1,1,0,0,0
B04052,68,20,4580,1,1,1,0,0,0
B04053,58,18,3262,3,1,1,0,0,0
B04054,62,29,1897,1,1,1,0,0,0
B04055,65,29,4363,2,1,1,0,0,0
B04056,65,28,2107,2,1,1,0,0,0
B04057,78,5,2878,3,1,1,0,0,0
B04058,42,3,2358,3,1,1,0,0,0
B04059,79,29,4371,1,1,1,0,0,0
B04060,50,21,4829,4,1,1,0,0,0
B04061,74,24,2186,3,0,1,0,0,0
B04062,67,5,2067,2,1,1,0,0,0
B04063,34,17,4747,6,1,1,0,0,1
B04064,78,5,4441,2,1,1,0,0,0
B04065,94,16,2271,3,1,1,0,0,0
B04066,87,3,1133,4,1,1,0,0,0
B04067,40,11,3022,4,1,1,0,0,0
B04068,79,7,4295,3,1,1,0,0,0
B04069,29,17,1764,4,1,1,0,0,0
B04070,78,5,3222,1,1,1,0,0,0
B04071,64,1,1918,2,1,1,0,0,0
B04072,82,19,2362,4,1,1,0,0,0
B04073,55,3,2747,3,1,1,0,0,0
B04074,77,6,1033,4,1,1,0,0,0
B04075,82,7,3768,2,1,1,0,0,0
B04076,71,14,1132,1,1,1,0,0,0
B04077,87,23,3260,1,1,1,0,0,0
B04078,67,14,1362,1,1,1,0,0,0
B04079,90,2,4238,2,1,1,0,0,0
B04080,85,15,4610,3,1,1,1,0,1
B04081,87,16,1910,3,1,1,0,0,0
B04082,89,22,3390,4,1,1,1,0,1
B04083,56,23,2379,2,1,1,0,0,0
B04084,49,18,3207,2,0,1,0,0,1
B04085,33,23,1578,3,1,1,0,0,0
B04086,27,13,2383,3,1,1,0,0,0
B04087,85,12,2409,1,0,1,0,0,1
B04088,42,20,1822,4,1,1,0,0,0
B04089,89,15,3704,1,0,1,0,0,0
B04090,72,24,4793,1,1,1,0,0,0
B04091,74,21,2793,3,1,1,0,0,0
B04092,45,29,1153,2,1,1,0,0,0
B04093,78,26,4912,1,1,1,0,0,0
B04094,45,16,2753,4,1,1,0,0,0
B04095,60,18,4965,3,1,1,0,0,0
B04096,46,3,1254,8,1,1,0,0,1
B04097,50,16,4859,2,1,1,0,0,0
B04098,96,29,1935,4,0,1,0,0,1
B04099,46,5,2258,4,1,1,0,0,0
B04100,76,18,4146,3,1,1,0,0,0
B04101,60,1,4088,1,0,1,0,0,0
B04102,63,15,3248,2,1,1,0,0,0
B04103,28,9,4006,3,1,1,0,0,0
B04104,38,17,2455,4,1,1,0,0,0
B04105,94,22,4978,4,1,1,0,0,0
B04106,64,22,3195,2,1,1,0,0,0
B04107,58,354,2097,1,1,1,0,0,1
B04108,50,12,3318,1,1,1,0,0,0
B04109,73,27,2205,3,1,1,0,0,0
B04110,78,2,4371,5,1,1,1,0,1
B04111,97,3,4553,2,1,1,0,0,0
B04112,90,29,2327,3,1,1,0,0,0
B04113,61,8,2996,2,1,1,0,0,0
B04114,58,22,3167,3,1,1,0,0,0
B04115,97,7,4488,1,1,1,0,0,0
B04116,59,12,4758,1,0,1,0,0,0
B04117,43,21,4113,3,1,1,0,0,0
B04118,44,6,2829,4,1,1,0,0,0
B04119,69,15,3371,1,1,1,0,0,0
B04120,69,22,3699,2,1,1,0,0,0
B04121,42,15,1558,2,1,1,0,0,0
B04122,47,16,4195,1,1,1,0,0,0
B04123,90,21,1849,2,1,1,0,0,0
B04124,46,27,4839,4,1,1,0,0,0
B04125,50,29,4826,1,1,1,0,0,0
B04126,35,8,3029,4,1,1,0,0,0
B04127,71,20,4041,1,0,1,0,0,0
B04128,45,4,4380,4,1,1,0,0,0
B04129,63,357,3489,1,1,1,0,0,1
B04130,22,29,1522,2,0,1,0,0,0
B04131,98,10,3052,4,1,1,0,0,0
B04132,40,16,2205,1,1,1,0,0,0
B04133,53,6,3274,4,0,1,0,0,0
B04134,81,3,1860,1,1,1,0,0,0
B04135,40,2,2690,1,1,1,0,0,0
B04136,70,14,4406,2,1,1,0,0,0
B04137,43,28,2849,2,1,1,0,0,0
B04138,84,20,1259,2,1,1,0,0,0
B04139,68,29,3280,4,1,1,0,0,0
B04140,47,1,3298,1,1,1,0,0,0
B04141,65,5,2580,1,1,1,0,0,0
B04142,97,26,3119,4,1,5,0,0,1
B04143,75,20,2103,4,1,1,0,0,0
B04144,92,270,1465,1,1,1,0,0,1
B04145,91,21,3221,2,1,1,0,0,0
B04146,80,24,2620,2,0,1,0,0,1
B04147,44,3,2599,4,1,4,0,0,1
B04148,89,9,4879,4,1,1,1,0,1
B04149,43,24,2226,1,1,1,0,0,0
B04150,70,15,2584,4,1,1,0,0,0
B04151,78,13,3363,1,1,1,0,0,0
B04152,45,13,4967,3,1,1,0,0,0
B04153,63,3,2100,2,1,1,0,0,0
B04154,53,15,1888,2,1,1,0,0,0
B04155,24,12,1899,3,0,1,0,0,0
B04156,71,7,2234,2,1,1,0,0,0
B04157,70,7,1753,2,1,1,0,0,0
B04158,90,13,1833,1,1,1,0,0,0
B04159,95,10,4064,4,1,1,0,0,0
B04160,64,10,2459,1,1,1,0,0,0
B04161,78,22,2921,1,1,1,0,0,0
B04162,93,9,3503,4,1,1,0,0,0
B04163,64,15,2214,3,1,1,0,0,0
B04164,71,29,2547,4,1,1,0,0,0
B04165,34,3,4488,1,0,1,0,0,0
B04166,66,2,2898,4,1,1,0,0,0
B04167,47,10,1913,1,1,3,0,0,1
B04168,78,22,2522,2,1,1,0,0,0
B04169,49,319,2143,1,1,1,0,0,1
B04170,67,23,1983,2,1,1,0,0,0
B04171,32,262,1900,3,1,1,0,0,1
B04172,40,15,1132,4,1,1,0,0,0
B04173,57,1,4345,2,1,1,0,0,0
B04174,99,3,1737,4,1,1,0,0,0
B04175,29,28,4992,1,0,1,0,0,0
B04176,88,5,4597,3,1,1,0,0,0
B04177,85,7,1532,1,1,1,0,0,0
B04178,44,21,2866,1,1,1,0,0,0
B04179,89,10,1585,4,1,1,0,0,0
B04180,40,15,1459,1,1,1,0,0,0
B04181,81,28,1997,3,1,1,1,0,1
B04182,60,17,3576,4,1,1,0,0,0
B04183,58,18,2643,3,1,1,0,0,0
B04184,71,17,4998,8,0,1,0,0,1
B04185,73,213,3717,4,1,1,0,0,1
B04186,42,13,4395,3,1,1,0,0,0
B04187,45,3,3306,1,0,1,0,0,0
B04188,27,6,3316,4,1,1,0,0,0
B04189,79,287,1904,4,1,1,0,0,1
B04190,45,27,2152,3,1,1,0,0,0
B04191,60,2,4491,2,1,1,0,0,0
B04192,90,24,4506,3,1,1,0,0,0
B04193,78,28,3327,3,1,1,0,0,0
B04194,55,13,3779,4,1,1,0,0,0
B04195,41,3,1380,1,0,1,0,0,0
B04196,23,9,2093,1,1,1,0,0,0
B04197,78,4,4931,1,1,1,0,0,0
B04198,42,22,4434,2,0,1,0,0,0
B04199,58,9,4680,2,1,1,0,0,0
B04200,22,20,2338,3,1,1,0,0,0
B04201,99,10,2541,3,1,1,0,0,0
B04202,76,19,3185,4,1,1,0,0,0
B04203,77,4,4081,3,1,1,0,0,0
B04204,67,24,4873,2,1,1,0,0,0
B04205,73,4,2697,3,1,1,0,0,0
B04206,57,1,3665,1,1,5,0,0,1
B04207,63,9,4206,1,1,1,0,0,0
B04208,60,22,1411,3,1,1,0,0,0
B04209,88,26,1231,3,1,1,0,0,0
B04210,86,10,2530,2,1,1,0,0,0
B04211,56,17,4127,2,1,1,0,0,0
B04212,68,3,2056,4,1,1,0,0,0
B04213,77,16,3767,4,1,1,0,0,0
B04214,48,8,1321,3,1,1,0,0,0
B04215,54,3,2147,4,0,1,0,0,0
B04216,54,197,4767,1,0,1,0,0,1
B04217,73,5,2363,3,1,1,0,0,0
B04218,40,22,2931,3,1,1,0,0,0
B04219,78,13,3479,1,1,1,0,0,0
B04220,94,23,1336,4,1,1,0,0,0
B04221,90,13,4941,4,1,1,0,0,0
B04222,69,25,2252,4,1,1,0,0,0
B04223,79,17,1085,4,1,1,0,0,0
B04224,61,6,4568,1,0,1,0,0,0
B04225,64,19,2447,4,1,1,0,0,0
B04226,57,29,3154,1,1,1,0,0,0
B04227,88,4,4870,1,1,1,0,0,0
B04228,76,18,3590,1,1,1,0,0,0
B04229,99,12,4682,3,1,4,0,0,1
B04230,88,20,4470,4,1,1,0,0,0
B04231,61,3,2953,4,1,1,0,0,0
B04232,51,19,2111,1,1,1,0,0,0
